questions,answers
"How are the probabilities $\mathbb{P}_{H_{0}}(L(x)>c)$ and $\mathbb{P}_{H_{0}}(L(x)=c)$ calculated and used in the brute force solution for selecting $c$ in Example 5?
","The probabilities $\mathbb{P}_{H_{0}}(L(x)>c)$ and $\mathbb{P}_{H_{0}}(L(x)=c)$ are calculated directly by considering the distribution of $X$ under the null hypothesis and the possible values of $c$. These probabilities are used to satisfy the equation $\mathbb{P}_{H_{0}}(L(x)>c)+\gamma \mathbb{P}_{H_{0}}(L(x)=c)=z$ by brute force, trying all possible values of $c$ which are $0$, $1$, and $\infty$ and finding the corresponding $\gamma$ that meets the significance level $z$.

"
"What is the Probability of Correct Detection (PCD) and Probability of False Alarm (PFA), and how do they relate to the choice of $\gamma$ in the second test for the Example 5 problem?
","The Probability of Correct Detection (PCD) is the probability that the test correctly rejects the null hypothesis when the alternative hypothesis is true. The Probability of False Alarm (PFA) is the probability that the test incorrectly rejects the null hypothesis when it is actually true (Type I error). In Example 5, increasing $\gamma$ for $z > 1/2$ only increases the PFA without improving the PCD since the PCD is already at its maximum value of 1 when $\gamma = 0$. Thus, choosing $z > 1/2$ does not make sense in this problem as it would only worsen the performance of the test by increasing the rate of false alarms without any gain in detection probability."
"Define the Shannon Entropy and explain how it quantifies the uncertainty of a random variable. What is the significance of Shannon's Entropy in the context of a discrete memoryless source?
","The Shannon Entropy, denoted as H(X), is a measure of the average uncertainty in a random variable X. It quantifies the amount of information needed on average to describe the random variable's possible outcomes. It is given by the formula \( H(X) = -\sum_{i=1}^{n} p(x_i) \log p(x_i) \), where \( p(x_i) \) is the probability of the ith outcome. In the context of a discrete memoryless source, Shannon's Entropy represents the average number of bits needed to encode the source's output, assuming the most efficient encoding scheme.

"
"Explain the concept of Mutual Information and its mathematical expression. How does Mutual Information relate to the amount of information that one random variable contains about another?
","Mutual Information, denoted as I(X; Y), measures the amount of information that one random variable, X, contains about another random variable, Y. It is defined mathematically as \( I(X; Y) = \sum_{x \in X, y \in Y} p(x, y) \log \left( \frac{p(x, y)}{p(x)p(y)} \right) \), where \( p(x, y) \) is the joint probability distribution of X and Y, and \( p(x) \) and \( p(y) \) are the marginal probability distributions of X and Y, respectively. Mutual Information quantifies the reduction in uncertainty about X due to the knowledge of Y and is symmetric, meaning I(X; Y) = I(Y; X).

"
"Define Channel Capacity and describe its role in quantifying the maximum rate of information transfer. How is Channel Capacity computed for a discrete memoryless channel?
","Channel Capacity, denoted as C, is the maximum rate at which information can be reliably transmitted over a communication channel. It represents the upper bound on the amount of information that can be transferred with arbitrarily low error probability. For a discrete memoryless channel, the Channel Capacity is computed using the formula \( C = \max_{p(x)} I(X; Y) \), where the maximization is over all possible input distributions \( p(x) \), and I(X; Y) is the Mutual Information between the channel input X and output Y. This formula implies that the Channel Capacity is the greatest Mutual Information between the input and output of the channel, achieved by the optimal input distribution."
"Define entropy and explain the significance of the function $f(x)=\log \frac{1}{p_{X}(x)}$ in the context of the entropy definition.
","Entropy, denoted as $H(X)$, for a discrete random variable $X$ which takes values in the alphabet $\mathcal{X}$ with distribution $p_{X}: \mathcal{X} \rightarrow[0,1]$, is defined by $H(X):=\sum_{x \in \mathcal{X}} p_{X}(x) \log \frac{1}{p_{X}(x)}=\mathbb{E}\left[\log \frac{1}{p_{X}(X)}\right]$. The function $f(x)=\log \frac{1}{p_{X}(x)}$ represents the 'surprise', 'information content', or 'uncertainty' associated with observing the value $x$. It quantifies how unexpected the outcome is; the less probable the event, the higher the surprise or information content. Entropy is thus the expected value of this surprise or information content over all possible outcomes of the random variable.

"
"Explain why entropy is non-negative and how this is related to the probability values $p_{X}(x)$.
","Entropy is non-negative because for any probability value $p_{X}(x) \in [0,1]$, the term $\frac{1}{p_{X}(x)}$ is greater than or equal to 1, which implies that $\log \frac{1}{p_{X}(x)}$ is greater than or equal to 0 as the logarithm of a number greater than or equal to 1 is non-negative. This relationship directly stems from the properties of logarithms and the fact that probabilities are between 0 and 1.

"
"Describe the property of entropy being concave in $p_{X}(x)$ and mention one consequence of this property.
","Entropy is concave in $p_{X}(x)$ because the function $f(x) = x \log x$ is convex, and entropy can be seen as a summation of such functions. This concavity is a useful property when optimizing on entropy or justifying inequalities. One important consequence of this property is that the entropy of a random variable is maximized by the uniform distribution over its alphabet $\mathcal{X}$, meaning $H(X) \leq \log _{2}|\mathcal{X}|$. This inequality indicates that for any given alphabet, the entropy cannot exceed the logarithm of the number of symbols in the alphabet, which corresponds to the entropy of the uniform distribution.

"
"In the context of entropy, why is it reasonable to adopt the convention that $0 \log \frac{1}{0}=0$?
","Adopting the convention that $0 \log \frac{1}{0}=0$ is reasonable in the context of entropy because when the probability $p_{X}(x) = 0$, the event corresponding to $x$ never occurs, and thus it does not contribute any 'surprise' or 'information content' to the entropy. Mathematically, this convention ensures that the summation in the definition of entropy remains well-defined even for events that have zero probability."
"Define joint entropy and explain what it measures in the context of two random variables $X$ and $Y$. How can joint entropy be expressed in terms of expectation?
","Joint entropy, denoted as $H(X, Y)$, is the measure of the uncertainty or information conveyed by two random variables $X$ and $Y$ together. It is defined mathematically as $H(X, Y):=\sum_{x, y \in \mathcal{X} \times \mathcal{Y}} p_{X, Y}(x, y) \log \frac{1}{p_{X, Y}(x, y)}$. It measures the amount of information conveyed by both $X$ and $Y$ when they are observed simultaneously. Joint entropy can also be expressed in terms of expectation as $H(X, Y)=\mathbb{E}\left[\log \frac{1}{p_{X, Y}(X, Y)}\right]$.

"
"Define conditional entropy $H(Y \mid X)$ and describe its interpretation. How can conditional entropy be expressed using expectation?
","Conditional entropy $H(Y \mid X)$ is defined as the expected entropy of $Y$ given that $X$ is known, and it is mathematically defined as $H(Y \mid X):=\sum_{x \in \mathcal{X}} p_{X}(x) \sum_{y \in \mathcal{Y}} p_{Y \mid X}(y \mid x) \log \frac{1}{p_{Y \mid X}(y \mid x)}$. The interpretation of conditional entropy is the amount of information or uncertainty that remains about $Y$ after $X$ is known, or in other words, the information in $Y$ not already provided by $X$. Conditional entropy can also be expressed as an expectation: $\mathbb{E}\left[\log \frac{1}{p_{Y \mid X}(Y \mid X)}\right]$.

"
"Derive the Chain rule of entropy from the conditional entropy and explain its meaning.
","The Chain rule of entropy is derived from the conditional entropy formula by rearranging terms:
$$
H(Y \mid X) = H(X, Y) - H(X)
$$
This theorem expresses that the joint entropy $H(X, Y)$ is equal to the entropy of $X$ plus the conditional entropy of $Y$ given $X$. It supports the natural argument that the total information obtained from both $X$ and $Y$ is the sum of the information from $X$ and the additional information from $Y$ not already provided by $X$. Since $H(X, Y) = H(Y, X)$, it also leads to $H(X, Y) = H(Y) + H(X \mid Y)$.

"
